PRESENT_SN,LCLAS_CL,MLSFC_CL,SCLAS_CL,ATRB_SE,WTNNC_SN,NTFC_SN,DGM_NM,DGM_AR,DGM_LT,SIGNGU_SE,DRAWING_NO,CREATE_DAT,SHAPE_AREA,SHAPE_LEN,EMD_CD,COL_ADM_SE,EMD_NM,SGG_OID
11140UQ181PS202405240004,UQ1200,UQ1230,UQ1232,UQ1232,11140AGZ202401020002,11140NTC202405080001,양동도시정비형재개발구역 4-2·7지구,20376.77616383,767.85806337,"11140",,2024/05/24,20376.77666730000,767.85813246600,"11140118","11140",남대문로5가,290
11000UQ181PS202010140008,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030007,11140NTC202002030001,도시환경정비사업구역,98.13585000,41.47579194,"11000",,2020/10/14,98.13585000000,41.47579194370,"11140118","11140",남대문로5가,290
11000UQ181PS201912150437,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ198403282097,11000NTC198403285908,양동1구역도시환경정비사업,3828.43608503,236.67097657,"11000",,2019/12/15,3828.43608500000,236.67097657000,"11140118","11140",남대문로5가,290
11140UQ181PS202506250001,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202504070002,11140NTC202504070004,남대문로5가 1구역,823.18078850,119.75595061,"11140",,2025/06/25,823.18078850000,119.75595061600,"11140118","11140",남대문로5가,290
11140UQ181PS202405240003,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202401020001,11140NTC202405080001,양동도시정비형재개발구역,94618.44414548,1307.60214852,"11140",,2024/05/24,94618.44417360000,1307.60213613000,"11140118","11140",남대문로5가,290
11140UQ181PS202405240004,UQ1200,UQ1230,UQ1232,UQ1232,11140AGZ202401020002,11140NTC202405080001,양동도시정비형재개발구역 4-2·7지구,20376.77616383,767.85806337,"11140",,2024/05/24,20376.77666730000,767.85813246600,"11140118","11140",남대문로5가,290
11000UQ181PS202010140008,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030007,11140NTC202002030001,도시환경정비사업구역,98.13585000,41.47579194,"11000",,2020/10/14,98.13585000000,41.47579194370,"11140118","11140",남대문로5가,290
11000UQ181PS201912151549,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ201612019228,11000NTC201511197649,남대문로5가 도시환경정비구역,13771.67889257,486.58579919,"11000",,2019/12/15,13771.67889260000,486.58579919400,"11140118","11140",남대문로5가,290
11000UQ181PS202010140009,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030008,11140NTC202002030001,도시환경정비사업구역,98.59079750,41.55865768,"11000",,2020/10/14,98.59079750000,41.55865768310,"11140118","11140",남대문로5가,290
11000UQ181PS202010140010,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030009,11140NTC202002030001,도시환경정비사업구역,97.81079250,41.54522110,"11000",,2020/10/14,97.81079250000,41.54522109980,"11140118","11140",남대문로5가,290
11000UQ181PS202010140011,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030010,11140NTC202002030001,도시환경정비사업구역,179.97376915,53.59828997,"11000",,2020/10/14,179.97381000000,53.59830008850,"11140118","11140",남대문로5가,290
11000UQ181PS202010140012,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030011,11140NTC202002030001,도시환경정비사업구역,2860.50669181,372.00892143,"11000",,2020/10/14,2860.50701123000,372.00892732000,"11140118","11140",남대문로5가,290
11140UQ181PS201907150023,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ201907110001,11140NTC201907110001,도시환경정비사업구역,30478.74973211,721.96940669,"11140",,2019/07/15,30478.74973210000,721.96940668800,"11140118","11140",남대문로5가,290
11140UQ181PS201907150090,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ201907110001,11140NTC201907110001,도시환경정비사업구역,30478.74973211,721.96940669,"11140",,2019/07/15,30478.74973210000,721.96940668800,"11140118","11140",남대문로5가,290
11000UQ181PS201912150437,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ198403282097,11000NTC198403285908,양동1구역도시환경정비사업,3828.43608503,236.67097657,"11000",,2019/12/15,3828.43608500000,236.67097657000,"11140118","11140",남대문로5가,290
11000UQ181PS201912150490,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ201512089191,11000NTC201503127429,양동구역 제4-2.7지구 도시환경정비사,20009.22385962,760.89048190,"11000",,2019/12/15,20009.22385970000,760.89048189800,"11140118","11140",남대문로5가,290
11000UQ181PS201912150785,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,양동3구역도시환경정비사업,5722.20906799,298.10657775,"11000",,2019/12/15,5722.20906800000,298.10657775000,"11140118","11140",남대문로5가,290
11140UQ181PS202506250001,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202504070002,11140NTC202504070004,남대문로5가 1구역,823.18078850,119.75595061,"11140",,2025/06/25,823.18078850000,119.75595061600,"11140118","11140",남대문로5가,290
11000UQ181PS201912150649,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ198408132229,11000NTC198408136236,양동5구역도시환경정비사업,6107.09597902,357.29111793,"11000",,2019/12/15,6107.09597900000,357.29111792700,"11140118","11140",남대문로5가,290
11000UQ181PS201912150711,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,양동10구역도시환경정비사업,2110.88279946,189.00467309,"11000",,2019/12/15,2110.88279942000,189.00467308700,"11140118","11140",남대문로5가,290
11000UQ181PS201912151468,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ201809200095,11000NTC201712280004,남대문로5가 도시환경정비구역,13771.67889257,486.58579919,"11000",,2019/12/15,13771.67889260000,486.58579919400,"11140118","11140",남대문로5가,290
11140UQ181PS202410150001,UQ1200,UQ1230,UQ1232,UQ1232,11140AGZ202408010001,11140NTC202409240006,양동구역 제8-1·6지구,7175.10107401,401.30166012,"11140",,2024/10/15,7175.10107000000,401.30165981800,"11140118","11140",남대문로5가,290
11000UQ181PS202010140005,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030004,11140NTC202002030001,도시환경정비사업구역,1676.11091030,168.37021013,"11000",,2020/10/14,1676.10805143000,168.37012844700,"11140118","11140",남대문로5가,290
11000UQ181PS201912150704,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ201612039685,11000NTC201604217758,양동구역 제4-1지구,2429.47149204,227.61887173,"11000",,2019/12/15,2429.47149205000,227.61887172500,"11140118","11140",남대문로5가,290
11000UQ181PS201912151549,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ201612019228,11000NTC201511197649,남대문로5가 도시환경정비구역,13771.67889257,486.58579919,"11000",,2019/12/15,13771.67889260000,486.58579919400,"11140118","11140",남대문로5가,290
11000UQ181PS202010140006,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030005,11140NTC202002030001,도시환경정비사업구역,10623.67512472,469.14694042,"11000",,2020/10/14,10623.67551330000,469.14696890400,"11140118","11140",남대문로5가,290
11000UQ181PS202010140007,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030006,11140NTC202002030001,도시환경정비사업구역,3013.35597585,230.60222092,"11000",,2020/10/14,3013.35850595000,230.60227389000,"11140118","11140",남대문로5가,290
11000UQ181PS201912150877,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,양동8구역도시환경정비사업,4913.09440001,288.44659158,"11000",,2019/12/15,4913.09440000000,288.44659158400,"11140118","11140",남대문로5가,290
11000UQ181PS202010140009,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030008,11140NTC202002030001,도시환경정비사업구역,98.59079750,41.55865768,"11000",,2020/10/14,98.59079750000,41.55865768310,"11140118","11140",남대문로5가,290
11000UQ181PS202010140010,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030009,11140NTC202002030001,도시환경정비사업구역,97.81079250,41.54522110,"11000",,2020/10/14,97.81079250000,41.54522109980,"11140118","11140",남대문로5가,290
11000UQ181PS202010140011,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030010,11140NTC202002030001,도시환경정비사업구역,179.97376915,53.59828997,"11000",,2020/10/14,179.97381000000,53.59830008850,"11140118","11140",남대문로5가,290
11000UQ181PS202010140012,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202002030011,11140NTC202002030001,도시환경정비사업구역,2860.50669181,372.00892143,"11000",,2020/10/14,2860.50701123000,372.00892732000,"11140118","11140",남대문로5가,290
11140UQ181PS201907150023,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ201907110001,11140NTC201907110001,도시환경정비사업구역,30478.74973211,721.96940669,"11140",,2019/07/15,30478.74973210000,721.96940668800,"11140118","11140",남대문로5가,290
11000UQ181PS201912150761,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ199708011569,11000NTC199708017146,양동2구역도시환경정비사업,5767.57585546,302.41645239,"11000",,2019/12/15,5767.57585550000,302.41645239600,"11140118","11140",남대문로5가,290
11140UQ181PS202302160001,UQ1200,UQ1230,UQ1232,UQ1232,11140AGZ202302070001,11140NTC202302070001,양동구역 제11.12지구,3541.55781137,300.88285128,"11140",,2023/02/16,3541.55874347000,300.88283617900,"11140118","11140",남대문로5가,290
11000UQ181PS201912150785,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,양동3구역도시환경정비사업,5722.20906799,298.10657775,"11000",,2019/12/15,5722.20906800000,298.10657775000,"11140118","11140",남대문로5가,290
11000UQ181PS201912151081,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,양동9구역도시환경정비사업,14073.83657527,495.77020908,"11000",,2019/12/15,14073.83657520000,495.77020907800,"11140118","11140",남대문로5가,290
11000UQ181PS201912151838,UQ1900,,,UQ1900,11000AGZ196506115271,11000NTC196506111063,남대문(중앙2지구)토지구획정리사업,281072.00597000,4162.43568946,"11000",,2019/12/15,281072.00597000000,4162.43568945000,"11140118","11140",남대문로5가,290
11140UQ181PS202204060001,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202109170002,11000NTC202202210006,서소문 도시정비형  재개발구역,91391.90879528,1310.34316409,"11140",,2022/04/06,91391.91895270000,1310.34325635000,"11140117","11140",남대문로4가,289
11000UQ181PS201912150997,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ200912249449,11000NTC200912244309,서소문4구역도시환경정비사업,5418.29070146,308.10087161,"11000",,2019/12/15,5418.29070150000,308.10087161600,"11140117","11140",남대문로4가,289
11000UQ181PS201912151082,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,남대문13구역도시환경정비사업,3067.08205345,219.40792626,"11000",,2019/12/15,3067.08205350000,219.40792625900,"11140117","11140",남대문로4가,289
11140UQ181PS202204060001,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202109170002,11000NTC202202210006,서소문 도시정비형  재개발구역,91391.90879528,1310.34316409,"11140",,2022/04/06,91391.91895270000,1310.34325635000,"11140117","11140",남대문로4가,289
11000UQ181PS201912150997,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ200912249449,11000NTC200912244309,서소문4구역도시환경정비사업,5418.29070146,308.10087161,"11000",,2019/12/15,5418.29070150000,308.10087161600,"11140117","11140",남대문로4가,289
11000UQ181PS201912150518,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ198510116039,11000NTC198510117299,북창34구역도시환경정비사업,4892.00910905,283.20816717,"11000",,2019/12/15,4892.00910900000,283.20816717100,"11140117","11140",남대문로4가,289
11140UQ181PS202408290002,UQ1200,UQ1230,UQ1232,UQ1232,11140AGZ202407170006,11140NTC202408060002,13·14·15지구,8910.51459176,1072.60705868,"11140",,2024/08/29,8910.51659200000,1072.60709939000,"11140117","11140",남대문로4가,289
11000UQ181PS201912151082,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,남대문13구역도시환경정비사업,3067.08205345,219.40792626,"11000",,2019/12/15,3067.08205350000,219.40792625900,"11140117","11140",남대문로4가,289
11000UQ181PS201912150567,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,남대문14구역도시환경정비사업,2609.92451796,201.00534845,"11000",,2019/12/15,2609.92451795000,201.00534845400,"11140117","11140",남대문로4가,289
11000UQ181PS201912150514,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ200912249450,11000NTC200912244309,서소문14구역도시환경정비사업,11488.93007521,432.71178775,"11000",,2019/12/15,11488.93007530000,432.71178775500,"11140117","11140",남대문로4가,289
11000UQ181PS201912150640,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ198510116041,11000NTC198510117299,북창36구역도시환경정비사업,2223.85153200,188.91262235,"11000",,2019/12/15,2223.85153200000,188.91262235100,"11140117","11140",남대문로4가,289
11000UQ181PS201912150854,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,남대문15구역도시환경정비사업,2287.05433250,191.61451086,"11000",,2019/12/15,2287.05433250000,191.61451086000,"11140117","11140",남대문로4가,289
11000UQ181PS201912150518,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ198510116039,11000NTC198510117299,북창34구역도시환경정비사업,4892.00910905,283.20816717,"11000",,2019/12/15,4892.00910900000,283.20816717100,"11140117","11140",남대문로4가,289
11140UQ181PS202408290004,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202407170001,11140NTC202408060002,남대문 도시정비형 재개발구역,73835.51960795,1910.59634681,"11140",,2024/08/29,73835.52127060000,1910.59630618000,"11140117","11140",남대문로4가,289
11000UQ181PS201912150567,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,남대문14구역도시환경정비사업,2609.92451796,201.00534845,"11000",,2019/12/15,2609.92451795000,201.00534845400,"11140117","11140",남대문로4가,289
11000UQ181PS201912151049,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ198510116040,11000NTC198510117299,북창35구역도시환경정비사업,3820.89459300,237.84267033,"11000",,2019/12/15,3820.89459300000,237.84267033300,"11140117","11140",남대문로4가,289
11000UQ181PS201912150871,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ200912249458,11000NTC200912244309,서소문13구역도시환경정비사업,3525.14290956,230.80088813,"11000",,2019/12/15,3525.14290950000,230.80088812900,"11140117","11140",남대문로4가,289
11000UQ181PS201912151838,UQ1900,,,UQ1900,11000AGZ196506115271,11000NTC196506111063,남대문(중앙2지구)토지구획정리사업,281072.00597000,4162.43568946,"11000",,2019/12/15,281072.00597000000,4162.43568945000,"11140117","11140",남대문로4가,289
11140UQ181PS202103080018,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202103020001,11140NTC202103020003,도시환경정비사업구역,80753.23186332,2130.72991711,"11140",,2021/03/08,80753.23200700000,2130.72969671000,"11140119","11140",봉래동1가,288
11140UQ181PS201907150023,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ201907110001,11140NTC201907110001,도시환경정비사업구역,30478.74973211,721.96940669,"11140",,2019/07/15,30478.74973210000,721.96940668800,"11140119","11140",봉래동1가,288
11140UQ181PS201907150090,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ201907110001,11140NTC201907110001,도시환경정비사업구역,30478.74973211,721.96940669,"11140",,2019/07/15,30478.74973210000,721.96940668800,"11140119","11140",봉래동1가,288
11140UQ181PS202103080018,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202103020001,11140NTC202103020003,도시환경정비사업구역,80753.23186332,2130.72991711,"11140",,2021/03/08,80753.23200700000,2130.72969671000,"11140119","11140",봉래동1가,288
11000UQ181PS201912150790,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ198706042612,11000NTC198706048879,서울역~서대문4구역도시환경정비사업,5870.40236631,351.07493286,"11000",,2019/12/15,5870.40236628000,351.07493285600,"11140119","11140",봉래동1가,288
11140UQ181PS201907150023,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ201907110001,11140NTC201907110001,도시환경정비사업구역,30478.74973211,721.96940669,"11140",,2019/07/15,30478.74973210000,721.96940668800,"11140119","11140",봉래동1가,288
11140UQ181PS202504070001,UQ1200,UQ1230,UQ1232,UQ1232,11140AGZ202503240001,11140NTC202503240002,봉래구역 제2지구,4274.33217924,350.20991855,"11140",,2025/04/07,4274.33275827000,350.20999702600,"11140119","11140",봉래동1가,288
11000UQ181PS201912150767,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ000000001811,,서울역-서대문1·2구역도시환경정비사,80638.01635533,2126.61533681,"11000",,2019/12/15,80638.01635530000,2126.61533681000,"11140119","11140",봉래동1가,288
11000UQ181PS201912150754,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ199204110242,11000NTC199204113006,서울역~서대문7구역도시환경정비사업,3391.39888350,244.05320950,"11000",,2019/12/15,3391.39888350000,244.05320950300,"11140119","11140",봉래동1가,288
11140UQ181PS202405240003,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202401020001,11140NTC202405080001,양동도시정비형재개발구역,94618.44414548,1307.60214852,"11140",,2024/05/24,94618.44417360000,1307.60213613000,"11140112","11140",남창동,287
11000UQ181PS201912151082,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,남대문13구역도시환경정비사업,3067.08205345,219.40792626,"11000",,2019/12/15,3067.08205350000,219.40792625900,"11140112","11140",남창동,287
11000UQ181PS201912150623,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,남대문11구역도시환경정비사업,3438.50753601,239.20020066,"11000",,2019/12/15,3438.50753605000,239.20020066200,"11140112","11140",남창동,287
11140UQ181PS202405240003,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202401020001,11140NTC202405080001,양동도시정비형재개발구역,94618.44414548,1307.60214852,"11140",,2024/05/24,94618.44417360000,1307.60213613000,"11140112","11140",남창동,287
11000UQ181PS201912151474,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ201809200158,11000NTC201804110001,"남대문 제7-2, 9-2지구",4488.71776332,268.03188689,"11000",,2019/12/15,4488.71776332000,268.03188689300,"11140112","11140",남창동,287
11140UQ181PS202111170001,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202109240001,11000NTC202111090002,남대문구역 제7-1지구,2196.14925101,243.57486575,"11140",,2021/11/17,2196.14909300000,243.57483782800,"11140112","11140",남창동,287
11140UQ181PS202408290001,UQ1200,UQ1230,UQ1232,UQ1232,11140AGZ202407170003,11140NTC202408060002,7-3지구,507.55448654,105.44436526,"11140",,2024/08/29,507.55314250000,105.44431476100,"11140112","11140",남창동,287
11140UQ181PS202408290002,UQ1200,UQ1230,UQ1232,UQ1232,11140AGZ202407170006,11140NTC202408060002,13·14·15지구,8910.51459176,1072.60705868,"11140",,2024/08/29,8910.51659200000,1072.60709939000,"11140112","11140",남창동,287
11140UQ181PS202408290003,UQ1200,UQ1230,UQ1232,UQ1232,11140AGZ202407170005,11140NTC202408060002,12지구,2577.57075550,211.69671535,"11140",,2024/08/29,2577.57075550000,211.69671535100,"11140112","11140",남창동,287
11000UQ181PS201912150814,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ198408132231,11000NTC198408136236,남대문9-1구역도시환경정비사업,2595.39834784,211.29747928,"11000",,2019/12/15,2595.39834785000,211.29747928100,"11140112","11140",남창동,287
11000UQ181PS201912151015,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ198411052262,11000NTC198411056398,남대문2구역도시환경정비사업,1562.04190848,153.44578894,"11000",,2019/12/15,1562.04190850000,153.44578894400,"11140112","11140",남창동,287
11000UQ181PS201912151016,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ198011171667,11000NTC198011173957,남대문1구역도시환경정비사업,4536.92420402,275.18434461,"11000",,2019/12/15,4536.92420400000,275.18434460700,"11140112","11140",남창동,287
11000UQ181PS201912151082,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,남대문13구역도시환경정비사업,3067.08205345,219.40792626,"11000",,2019/12/15,3067.08205350000,219.40792625900,"11140112","11140",남창동,287
11000UQ181PS201912150483,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,남대문12구역도시환경정비사업,2797.76292082,205.55622973,"11000",,2019/12/15,2797.76292085000,205.55622972800,"11140112","11140",남창동,287
11000UQ181PS201912150483,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ000000001811,,남대문12구역도시환경정비사업,2797.76292082,205.55622973,"11000",,2019/12/15,2797.76292085000,205.55622972800,"11140112","11140",남창동,287
11000UQ181PS201912151474,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ201809200158,11000NTC201804110001,"남대문 제7-2, 9-2지구",4488.71776332,268.03188689,"11000",,2019/12/15,4488.71776332000,268.03188689300,"11140112","11140",남창동,287
11140UQ181PS202111170001,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202109240001,11000NTC202111090002,남대문구역 제7-1지구,2196.14925101,243.57486575,"11140",,2021/11/17,2196.14909300000,243.57483782800,"11140112","11140",남창동,287
11000UQ181PS201912151083,UQ1200,UQ1230,UQ1232,UQ1232,11000AGZ198408202246,11000NTC198408206252,남대문8구역도시환경정비사업,2422.44489847,202.18141923,"11000",,2019/12/15,2422.44489850000,202.18141922900,"11140112","11140",남창동,287
11140UQ181PS202408290004,UQ1200,UQ1220,UQ1222,UQ1222,11140AGZ202407170001,11140NTC202408060002,남대문 도시정비형 재개발구역,73835.51960795,1910.59634681,"11140",,2024/08/29,73835.52127060000,1910.59630618000,"11140112","11140",남창동,287
11140UQ181PS202408290005,UQ1200,UQ1230,UQ1232,UQ1232,11140AGZ202407170002,11140NTC202408060002,3지구,5982.56053836,316.15978778,"11140",,2024/08/29,5982.56046180000,316.15978542600,"11140112","11140",남창동,287
11140UQ181PS202408290006,UQ1200,UQ1230,UQ1232,UQ1232,11140AGZ202407170004,11140NTC202408060002,11지구,3622.64585797,255.07019361,"11140",,2024/08/29,3622.64525364000,255.07022242200,"11140112","11140",남창동,287
11000UQ181PS201912151838,UQ1900,,,UQ1900,11000AGZ196506115271,11000NTC196506111063,남대문(중앙2지구)토지구획정리사업,281072.00597000,4162.43568946,"11000",,2019/12/15,281072.00597000000,4162.43568945000,"11140112","11140",남창동,287
11140UQ181PS202309260001,UQ1200,UQ1220,UQ1221,UQ1221,11140AGZ202301120001,11140NTC202306290001,주택재개발사업구역,63880.73928806,1429.83503410,"11140",,2023/09/26,63880.74082790000,1429.83503846000,"11140164","11140",무학동,286
11000UQ181PS201912151849,UQ1900,,,UQ1900,11000AGZ198603064752,11000NTC198603061009,신당토지구획정리사업,430748.86382598,4532.33798794,"11000",,2019/12/15,430748.86382600002,4532.33798794000,"11140164","11140",무학동,286
11000UQ181PS201912150369,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200802217408,11000NTC200706281185,신당10구역주택재개발사업,42849.14914533,1206.46145714,"11000",,2019/12/15,42849.14914540000,1206.46145713000,"11140164","11140",무학동,286
11140UQ181PS202309260001,UQ1200,UQ1220,UQ1221,UQ1221,11140AGZ202301120001,11140NTC202306290001,주택재개발사업구역,63880.73928806,1429.83503410,"11140",,2023/09/26,63880.74082790000,1429.83503846000,"11140164","11140",무학동,286
11000UQ181PS201912151322,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ201006187867,11000NTC200808112115,황학구역 주택재개발정비사업,46521.24517449,1558.68546754,"11000",,2019/12/15,46521.24517450000,1558.68546754000,"11140163","11140",흥인동,284
11000UQ181PS201912151849,UQ1900,,,UQ1900,11000AGZ198603064752,11000NTC198603061009,신당토지구획정리사업,430748.86382598,4532.33798794,"11000",,2019/12/15,430748.86382600002,4532.33798794000,"11140163","11140",흥인동,284
11000UQ181PS201912150368,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ201109288040,11000NTC201107146172,만리제2주택재개발사업,67112.51084979,1751.70485444,"11000",,2019/12/15,67112.51084970000,1751.70485445000,"11140174","11140",만리동2가,283
11000UQ181PS201912150173,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ199803041083,11000NTC199803047717,충정1구역주택재개발사업,72136.09638358,1355.71549153,"11000",,2019/12/15,72136.09638350000,1355.71549153000,"11140174","11140",만리동2가,283
11000UQ181PS201912151183,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ201209148192,11000NTC201110276292,만리제1주택재개발사업,11333.91532530,608.05262066,"11000",,2019/12/15,11333.91532530000,608.05262066300,"11140174","11140",만리동2가,283
11000UQ181PS201912151343,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ201809200092,11000NTC201801030001,만리제1주택재개발정비구역,11333.91532530,608.05262066,"11000",,2019/12/15,11333.91532530000,608.05262066300,"11140174","11140",만리동2가,283
11000UQ181PS201912150368,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ201109288040,11000NTC201107146172,만리제2주택재개발사업,67112.51084979,1751.70485444,"11000",,2019/12/15,67112.51084970000,1751.70485445000,"11140174","11140",만리동2가,283
11000UQ181PS201912151238,UQ1200,UQ1230,UQ1231,UQ1231,11000AGZ199601050847,11000NTC199601055731,충정1-3구역주택재개발사업,45896.33425572,1193.37230025,"11000",,2019/12/15,45896.33425570000,1193.37230025000,"11140174","11140",만리동2가,283
11000UQ181PS201912150247,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200402164254,11000NTC200402165734,아현1구역주택재개발사업,155854.82507838,2127.53327978,"11000",,2019/12/15,155854.82507799999,2127.53327978000,"11140174","11140",만리동2가,283
11000UQ181PS201912150173,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ199803041083,11000NTC199803047717,충정1구역주택재개발사업,72136.09638358,1355.71549153,"11000",,2019/12/15,72136.09638350000,1355.71549153000,"11140174","11140",만리동2가,283
11000UQ181PS201912150478,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200908107760,11000NTC200908133698,만리2구역주택재개발사업,66784.40940481,1834.82923838,"11000",,2019/12/15,66784.40940480000,1834.82923839000,"11140174","11140",만리동2가,283
11000UQ181PS201912150478,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200908107760,11000NTC200908133698,만리2구역주택재개발사업,66784.40940481,1834.82923838,"11000",,2019/12/15,66784.40940480000,1834.82923839000,"11140174","11140",만리동2가,283
11000UQ181PS201912151238,UQ1200,UQ1230,UQ1231,UQ1231,11000AGZ199601050847,11000NTC199601055731,충정1-3구역주택재개발사업,45896.33425572,1193.37230025,"11000",,2019/12/15,45896.33425570000,1193.37230025000,"11140174","11140",만리동2가,283
11000UQ181PS201912150203,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ197703303379,11000NTC197703301949,만리주택재개발사업,29289.31525003,684.06535164,"11000",,2019/12/15,29289.31525010000,684.06535164000,"11140174","11140",만리동2가,283
11000UQ181PS202010220001,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202010190001,11110NTC202010190001,도시환경정비사업구역,42957.85102035,1215.26134977,"11000",,2020/10/22,42957.85047940000,1215.26132041000,"11140167","11140",정동,282
11000UQ181PS202010220001,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202010190001,11110NTC202010190001,도시환경정비사업구역,42957.85102035,1215.26134977,"11000",,2020/10/22,42957.85047940000,1215.26132041000,"11140167","11140",정동,282
11110UQ181PS202009110005,UQ1200,UQ1220,UQ1222,UQ1222,11110AGZ202008280001,11110NTC202008280004,도시환경정비사업구역,7001.79125166,679.97797200,"11110",,2020/09/11,7001.79003786000,679.97762765400,"11140167","11140",정동,282
11140UQ181PS202107090003,UQ1200,UQ1230,UQ1232,UQ1232,11140AGZ202107060002,11140NTC202107060002,도시환경정비사업지구,13237.33658575,528.09161194,"11140",,2021/07/09,13237.33623800000,528.09168390000,"11140171","11140",중림동,280
